Product Name,Category,Price,Units Sold,Revenue,Cost,Date,Region
Veggie Burger,Burger,109.0,104,11336.0,45.0,2025-12-19,Mumbai
Veggie Burger,Burger,89.0,116,10324.0,45.0,2025-12-19,Delhi
Veggie Burger,Burger,109.0,86,9374.0,45.0,2025-12-19,Hyderabad
Veggie Burger,Burger,109.0,101,11009.0,45.0,2025-12-19,Pune
Hakka Noodles,Chinese,109.0,86,9374.0,60.0,2025-12-19,Chennai
Hakka Noodles,Chinese,149.0,54,8046.0,60.0,2025-12-19,Bangalore
Hakka Noodles,Chinese,129.0,64,8256.0,60.0,2025-12-19,Mumbai
Hakka Noodles,Chinese,109.0,85,9265.0,60.0,2025-12-19,Delhi
Hakka Noodles,Chinese,119.0,59,7021.0,60.0,2025-12-19,Hyderabad
Hakka Noodles,Chinese,129.0,54,6966.0,60.0,2025-12-19,Pune
Salmon Sushi,Sushi,409.0,22,8998.0,220.0,2025-12-19,Chennai
Salmon Sushi,Sushi,409.0,24,9816.0,220.0,2025-12-19,Bangalore
Salmon Sushi,Sushi,449.0,25,11225.0,220.0,2025-12-19,Mumbai
Salmon Sushi,Sushi,419.0,30,12570.0,220.0,2025-12-19,Delhi
Salmon Sushi,Sushi,429.0,27,11583.0,220.0,2025-12-19,Hyderabad
Salmon Sushi,Sushi,429.0,24,10296.0,220.0,2025-12-19,Pune
Penne Alfredo,Pasta,189.0,46,8694.0,80.0,2025-12-19,Chennai
Penne Alfredo,Pasta,159.0,48,7632.0,80.0,2025-12-19,Bangalore
Penne Alfredo,Pasta,169.0,53,8957.0,80.0,2025-12-19,Mumbai
Penne Alfredo,Pasta,159.0,55,8745.0,80.0,2025-12-19,Delhi
Penne Alfredo,Pasta,169.0,56,9464.0,80.0,2025-12-19,Hyderabad
Penne Alfredo,Pasta,189.0,41,7749.0,80.0,2025-12-19,Pune
Chicken Biryani,Biryani,209.0,133,27797.0,100.0,2025-12-20,Chennai
Chicken Biryani,Biryani,199.0,164,32636.0,100.0,2025-12-20,Bangalore
Chicken Biryani,Biryani,179.0,153,27387.0,100.0,2025-12-20,Mumbai
Chicken Biryani,Biryani,179.0,165,29535.0,100.0,2025-12-20,Delhi
Chicken Biryani,Biryani,209.0,136,28424.0,100.0,2025-12-20,Hyderabad
Chicken Biryani,Biryani,199.0,125,24875.0,100.0,2025-12-20,Pune
Margherita Pizza,Pizza,229.0,130,29770.0,120.0,2025-12-20,Chennai
Margherita Pizza,Pizza,229.0,126,28854.0,120.0,2025-12-20,Bangalore
Margherita Pizza,Pizza,249.0,111,27639.0,120.0,2025-12-20,Mumbai
Margherita Pizza,Pizza,239.0,103,24617.0,120.0,2025-12-20,Delhi
Margherita Pizza,Pizza,249.0,110,27390.0,120.0,2025-12-20,Hyderabad
Margherita Pizza,Pizza,239.0,126,30114.0,120.0,2025-12-20,Pune
Veggie Burger,Burger,99.0,180,17820.0,45.0,2025-12-20,Chennai
Veggie Burger,Burger,109.0,149,16241.0,45.0,2025-12-20,Bangalore
Veggie Burger,Burger,99.0,196,19404.0,45.0,2025-12-20,Mumbai
Veggie Burger,Burger,109.0,115,12535.0,45.0,2025-12-20,Delhi
Veggie Burger,Burger,69.0,267,18423.0,45.0,2025-12-20,Hyderabad
Veggie Burger,Burger,69.0,243,16767.0,45.0,2025-12-20,Pune
Hakka Noodles,Chinese,109.0,146,15914.0,60.0,2025-12-20,Chennai
Hakka Noodles,Chinese,119.0,88,10472.0,60.0,2025-12-20,Bangalore
Hakka Noodles,Chinese,149.0,68,10132.0,60.0,2025-12-20,Mumbai
Hakka Noodles,Chinese,109.0,100,10900.0,60.0,2025-12-20,Delhi
Hakka Noodles,Chinese,129.0,62,7998.0,60.0,2025-12-20,Hyderabad
Hakka Noodles,Chinese,149.0,72,10728.0,60.0,2025-12-20,Pune
Salmon Sushi,Sushi,449.0,28,12572.0,220.0,2025-12-20,Chennai
Salmon Sushi,Sushi,419.0,34,14246.0,220.0,2025-12-20,Bangalore
Salmon Sushi,Sushi,439.0,33,14487.0,220.0,2025-12-20,Mumbai
Salmon Sushi,Sushi,419.0,42,17598.0,220.0,2025-12-20,Delhi
Salmon Sushi,Sushi,409.0,38,15542.0,220.0,2025-12-20,Hyderabad
Salmon Sushi,Sushi,429.0,30,12870.0,220.0,2025-12-20,Pune
Penne Alfredo,Pasta,169.0,61,10309.0,80.0,2025-12-20,Chennai
Penne Alfredo,Pasta,149.0,88,13112.0,80.0,2025-12-20,Bangalore
Penne Alfredo,Pasta,169.0,57,9633.0,80.0,2025-12-20,Mumbai
Penne Alfredo,Pasta,159.0,97,15423.0,80.0,2025-12-20,Delhi
Penne Alfredo,Pasta,159.0,90,14310.0,80.0,2025-12-20,Hyderabad
Penne Alfredo,Pasta,149.0,77,11473.0,80.0,2025-12-20,Pune
Chicken Biryani,Biryani,199.0,107,21293.0,100.0,2025-12-21,Chennai
Chicken Biryani,Biryani,219.0,150,32850.0,100.0,2025-12-21,Bangalore
Chicken Biryani,Biryani,209.0,132,27588.0,100.0,2025-12-21,Mumbai
Chicken Biryani,Biryani,219.0,148,32412.0,100.0,2025-12-21,Delhi
Chicken Biryani,Biryani,189.0,119,22491.0,100.0,2025-12-21,Hyderabad
Chicken Biryani,Biryani,189.0,142,26838.0,100.0,2025-12-21,Pune
Margherita Pizza,Pizza,239.0,127,30353.0,120.0,2025-12-21,Chennai
Margherita Pizza,Pizza,239.0,128,30592.0,120.0,2025-12-21,Bangalore
Margherita Pizza,Pizza,259.0,103,26677.0,120.0,2025-12-21,Mumbai
Margherita Pizza,Pizza,229.0,149,34121.0,120.0,2025-12-21,Delhi
Margherita Pizza,Pizza,239.0,107,25573.0,120.0,2025-12-21,Hyderabad
Margherita Pizza,Pizza,249.0,116,28884.0,120.0,2025-12-21,Pune
Veggie Burger,Burger,99.0,163,16137.0,45.0,2025-12-21,Chennai
Veggie Burger,Burger,79.0,231,18249.0,45.0,2025-12-21,Bangalore
Veggie Burger,Burger,89.0,204,18156.0,45.0,2025-12-21,Mumbai
Veggie Burger,Burger,79.0,179,14141.0,45.0,2025-12-21,Delhi
Veggie Burger,Burger,69.0,197,13593.0,45.0,2025-12-21,Hyderabad
Veggie Burger,Burger,99.0,191,18909.0,45.0,2025-12-21,Pune
Hakka Noodles,Chinese,109.0,125,13625.0,60.0,2025-12-21,Chennai
Hakka Noodles,Chinese,139.0,81,11259.0,60.0,2025-12-21,Bangalore
Hakka Noodles,Chinese,119.0,134,15946.0,60.0,2025-12-21,Mumbai
Hakka Noodles,Chinese,119.0,110,13090.0,60.0,2025-12-21,Delhi
Hakka Noodles,Chinese,139.0,108,15012.0,60.0,2025-12-21,Hyderabad
Hakka Noodles,Chinese,129.0,100,12900.0,60.0,2025-12-21,Pune
Salmon Sushi,Sushi,429.0,46,19734.0,220.0,2025-12-21,Chennai
Salmon Sushi,Sushi,419.0,45,18855.0,220.0,2025-12-21,Bangalore
Salmon Sushi,Sushi,419.0,34,14246.0,220.0,2025-12-21,Mumbai
Salmon Sushi,Sushi,409.0,42,17178.0,220.0,2025-12-21,Delhi
Salmon Sushi,Sushi,419.0,39,16341.0,220.0,2025-12-21,Hyderabad
Salmon Sushi,Sushi,439.0,42,18438.0,220.0,2025-12-21,Pune
Penne Alfredo,Pasta,169.0,66,11154.0,80.0,2025-12-21,Chennai
Penne Alfredo,Pasta,169.0,85,14365.0,80.0,2025-12-21,Bangalore
Penne Alfredo,Pasta,149.0,103,15347.0,80.0,2025-12-21,Mumbai
Penne Alfredo,Pasta,169.0,57,9633.0,80.0,2025-12-21,Delhi
Penne Alfredo,Pasta,169.0,63,10647.0,80.0,2025-12-21,Hyderabad
Penne Alfredo,Pasta,189.0,47,8883.0,80.0,2025-12-21,Pune
Chicken Biryani,Biryani,209.0,89,18601.0,100.0,2025-12-22,Chennai
Chicken Biryani,Biryani,219.0,96,21024.0,100.0,2025-12-22,Bangalore
Chicken Biryani,Biryani,199.0,123,24477.0,100.0,2025-12-22,Mumbai
Chicken Biryani,Biryani,179.0,119,21301.0,100.0,2025-12-22,Delhi
Chicken Biryani,Biryani,179.0,146,26134.0,100.0,2025-12-22,Hyderabad
Chicken Biryani,Biryani,199.0,79,15721.0,100.0,2025-12-22,Pune
Margherita Pizza,Pizza,239.0,65,15535.0,120.0,2025-12-22,Chennai
Margherita Pizza,Pizza,269.0,71,19099.0,120.0,2025-12-22,Bangalore
Margherita Pizza,Pizza,249.0,87,21663.0,120.0,2025-12-22,Mumbai
Margherita Pizza,Pizza,229.0,94,21526.0,120.0,2025-12-22,Delhi
Margherita Pizza,Pizza,229.0,65,14885.0,120.0,2025-12-22,Hyderabad
Margherita Pizza,Pizza,269.0,71,19099.0,120.0,2025-12-22,Pune
Veggie Burger,Burger,99.0,89,8811.0,45.0,2025-12-22,Chennai
Veggie Burger,Burger,89.0,140,12460.0,45.0,2025-12-22,Bangalore
Veggie Burger,Burger,89.0,135,12015.0,45.0,2025-12-22,Mumbai
Veggie Burger,Burger,99.0,95,9405.0,45.0,2025-12-22,Delhi
Veggie Burger,Burger,109.0,90,9810.0,45.0,2025-12-22,Hyderabad
Veggie Burger,Burger,109.0,82,8938.0,45.0,2025-12-22,Pune
Hakka Noodles,Chinese,109.0,82,8938.0,60.0,2025-12-22,Chennai
Hakka Noodles,Chinese,139.0,72,10008.0,60.0,2025-12-22,Bangalore
Hakka Noodles,Chinese,149.0,50,7450.0,60.0,2025-12-22,Mumbai
Hakka Noodles,Chinese,119.0,81,9639.0,60.0,2025-12-22,Delhi
Hakka Noodles,Chinese,129.0,63,8127.0,60.0,2025-12-22,Hyderabad
Hakka Noodles,Chinese,109.0,73,7957.0,60.0,2025-12-22,Pune
Salmon Sushi,Sushi,439.0,24,10536.0,220.0,2025-12-22,Chennai
Salmon Sushi,Sushi,409.0,21,8589.0,220.0,2025-12-22,Bangalore
Salmon Sushi,Sushi,449.0,22,9878.0,220.0,2025-12-22,Mumbai
Salmon Sushi,Sushi,449.0,19,8531.0,220.0,2025-12-22,Delhi
Salmon Sushi,Sushi,419.0,32,13408.0,220.0,2025-12-22,Hyderabad
Salmon Sushi,Sushi,429.0,24,10296.0,220.0,2025-12-22,Pune
Penne Alfredo,Pasta,179.0,44,7876.0,80.0,2025-12-22,Chennai
Penne Alfredo,Pasta,149.0,64,9536.0,80.0,2025-12-22,Bangalore
Penne Alfredo,Pasta,169.0,52,8788.0,80.0,2025-12-22,Mumbai
Penne Alfredo,Pasta,189.0,45,8505.0,80.0,2025-12-22,Delhi
Penne Alfredo,Pasta,169.0,58,9802.0,80.0,2025-12-22,Hyderabad
Penne Alfredo,Pasta,149.0,69,10281.0,80.0,2025-12-22,Pune
Chicken Biryani,Biryani,199.0,92,18308.0,100.0,2025-12-23,Chennai
Chicken Biryani,Biryani,219.0,79,17301.0,100.0,2025-12-23,Bangalore
Chicken Biryani,Biryani,199.0,96,19104.0,100.0,2025-12-23,Mumbai
Chicken Biryani,Biryani,209.0,61,12749.0,100.0,2025-12-23,Delhi
Chicken Biryani,Biryani,199.0,77,15323.0,100.0,2025-12-23,Hyderabad
Chicken Biryani,Biryani,209.0,112,23408.0,100.0,2025-12-23,Pune
Margherita Pizza,Pizza,249.0,102,25398.0,120.0,2025-12-23,Chennai
Margherita Pizza,Pizza,269.0,69,18561.0,120.0,2025-12-23,Bangalore
Margherita Pizza,Pizza,239.0,96,22944.0,120.0,2025-12-23,Mumbai
Margherita Pizza,Pizza,239.0,92,21988.0,120.0,2025-12-23,Delhi
Margherita Pizza,Pizza,259.0,112,29008.0,120.0,2025-12-23,Hyderabad
Margherita Pizza,Pizza,259.0,90,23310.0,120.0,2025-12-23,Pune
Veggie Burger,Burger,79.0,146,11534.0,45.0,2025-12-23,Chennai
Veggie Burger,Burger,109.0,84,9156.0,45.0,2025-12-23,Bangalore
Veggie Burger,Burger,109.0,74,8066.0,45.0,2025-12-23,Mumbai
Veggie Burger,Burger,89.0,132,11748.0,45.0,2025-12-23,Delhi
Veggie Burger,Burger,99.0,99,9801.0,45.0,2025-12-23,Hyderabad
Veggie Burger,Burger,109.0,77,8393.0,45.0,2025-12-23,Pune
Hakka Noodles,Chinese,109.0,75,8175.0,60.0,2025-12-23,Chennai
Hakka Noodles,Chinese,129.0,58,7482.0,60.0,2025-12-23,Bangalore
Hakka Noodles,Chinese,129.0,86,11094.0,60.0,2025-12-23,Mumbai
Hakka Noodles,Chinese,119.0,85,10115.0,60.0,2025-12-23,Delhi
Hakka Noodles,Chinese,139.0,63,8757.0,60.0,2025-12-23,Hyderabad
Hakka Noodles,Chinese,149.0,72,10728.0,60.0,2025-12-23,Pune
Salmon Sushi,Sushi,449.0,24,10776.0,220.0,2025-12-23,Chennai
Salmon Sushi,Sushi,429.0,21,9009.0,220.0,2025-12-23,Bangalore
Salmon Sushi,Sushi,439.0,29,12731.0,220.0,2025-12-23,Mumbai
Salmon Sushi,Sushi,439.0,26,11414.0,220.0,2025-12-23,Delhi
Salmon Sushi,Sushi,439.0,20,8780.0,220.0,2025-12-23,Hyderabad
Salmon Sushi,Sushi,419.0,24,10056.0,220.0,2025-12-23,Pune
Penne Alfredo,Pasta,189.0,40,7560.0,80.0,2025-12-23,Chennai
Penne Alfredo,Pasta,179.0,39,6981.0,80.0,2025-12-23,Bangalore
Penne Alfredo,Pasta,159.0,65,10335.0,80.0,2025-12-23,Mumbai
Penne Alfredo,Pasta,149.0,80,11920.0,80.0,2025-12-23,Delhi
Penne Alfredo,Pasta,169.0,42,7098.0,80.0,2025-12-23,Hyderabad
Penne Alfredo,Pasta,189.0,50,9450.0,80.0,2025-12-23,Pune
Chicken Biryani,Biryani,219.0,78,17082.0,100.0,2025-12-24,Chennai
Chicken Biryani,Biryani,199.0,93,18507.0,100.0,2025-12-24,Bangalore
Chicken Biryani,Biryani,179.0,107,19153.0,100.0,2025-12-24,Mumbai
Chicken Biryani,Biryani,189.0,94,17766.0,100.0,2025-12-24,Delhi
Chicken Biryani,Biryani,199.0,101,20099.0,100.0,2025-12-24,Hyderabad
Chicken Biryani,Biryani,189.0,95,17955.0,100.0,2025-12-24,Pune
Margherita Pizza,Pizza,239.0,92,21988.0,120.0,2025-12-24,Chennai
Margherita Pizza,Pizza,239.0,87,20793.0,120.0,2025-12-24,Bangalore
Margherita Pizza,Pizza,229.0,91,20839.0,120.0,2025-12-24,Mumbai
Margherita Pizza,Pizza,229.0,82,18778.0,120.0,2025-12-24,Delhi
Margherita Pizza,Pizza,239.0,81,19359.0,120.0,2025-12-24,Hyderabad
Margherita Pizza,Pizza,259.0,86,22274.0,120.0,2025-12-24,Pune
Veggie Burger,Burger,109.0,106,11554.0,45.0,2025-12-24,Chennai
Veggie Burger,Burger,69.0,152,10488.0,45.0,2025-12-24,Bangalore
Veggie Burger,Burger,99.0,113,11187.0,45.0,2025-12-24,Mumbai
Veggie Burger,Burger,99.0,124,12276.0,45.0,2025-12-24,Delhi
Veggie Burger,Burger,109.0,74,8066.0,45.0,2025-12-24,Hyderabad
Veggie Burger,Burger,79.0,161,12719.0,45.0,2025-12-24,Pune
Hakka Noodles,Chinese,139.0,57,7923.0,60.0,2025-12-24,Chennai
Hakka Noodles,Chinese,139.0,69,9591.0,60.0,2025-12-24,Bangalore
Hakka Noodles,Chinese,139.0,56,7784.0,60.0,2025-12-24,Mumbai
Hakka Noodles,Chinese,119.0,55,6545.0,60.0,2025-12-24,Delhi
Hakka Noodles,Chinese,119.0,57,6783.0,60.0,2025-12-24,Hyderabad
Hakka Noodles,Chinese,109.0,84,9156.0,60.0,2025-12-24,Pune
Salmon Sushi,Sushi,409.0,26,10634.0,220.0,2025-12-24,Chennai
Salmon Sushi,Sushi,439.0,21,9219.0,220.0,2025-12-24,Bangalore
Salmon Sushi,Sushi,419.0,27,11313.0,220.0,2025-12-24,Mumbai
Salmon Sushi,Sushi,419.0,19,7961.0,220.0,2025-12-24,Delhi
Salmon Sushi,Sushi,449.0,23,10327.0,220.0,2025-12-24,Hyderabad
Salmon Sushi,Sushi,439.0,20,8780.0,220.0,2025-12-24,Pune
Penne Alfredo,Pasta,149.0,56,8344.0,80.0,2025-12-24,Chennai
Penne Alfredo,Pasta,189.0,47,8883.0,80.0,2025-12-24,Bangalore
Penne Alfredo,Pasta,159.0,50,7950.0,80.0,2025-12-24,Mumbai
Penne Alfredo,Pasta,149.0,58,8642.0,80.0,2025-12-24,Delhi
Penne Alfredo,Pasta,179.0,57,10203.0,80.0,2025-12-24,Hyderabad
Penne Alfredo,Pasta,159.0,52,8268.0,80.0,2025-12-24,Pune
Chicken Biryani,Biryani,209.0,105,21945.0,100.0,2025-12-25,Chennai
Chicken Biryani,Biryani,219.0,72,15768.0,100.0,2025-12-25,Bangalore
Chicken Biryani,Biryani,219.0,94,20586.0,100.0,2025-12-25,Mumbai
Chicken Biryani,Biryani,219.0,106,23214.0,100.0,2025-12-25,Delhi
Chicken Biryani,Biryani,199.0,63,12537.0,100.0,2025-12-25,Hyderabad
Chicken Biryani,Biryani,209.0,82,17138.0,100.0,2025-12-25,Pune
Margherita Pizza,Pizza,269.0,78,20982.0,120.0,2025-12-25,Chennai
Margherita Pizza,Pizza,269.0,70,18830.0,120.0,2025-12-25,Bangalore
Margherita Pizza,Pizza,259.0,81,20979.0,120.0,2025-12-25,Mumbai
Margherita Pizza,Pizza,269.0,66,17754.0,120.0,2025-12-25,Delhi
Margherita Pizza,Pizza,259.0,78,20202.0,120.0,2025-12-25,Hyderabad
Margherita Pizza,Pizza,239.0,86,20554.0,120.0,2025-12-25,Pune
Veggie Burger,Burger,99.0,131,12969.0,45.0,2025-12-25,Chennai
Veggie Burger,Burger,99.0,116,11484.0,45.0,2025-12-25,Bangalore
Veggie Burger,Burger,89.0,134,11926.0,45.0,2025-12-25,Mumbai
Veggie Burger,Burger,79.0,140,11060.0,45.0,2025-12-25,Delhi
Veggie Burger,Burger,89.0,119,10591.0,45.0,2025-12-25,Hyderabad
Veggie Burger,Burger,109.0,92,10028.0,45.0,2025-12-25,Pune
Hakka Noodles,Chinese,139.0,67,9313.0,60.0,2025-12-25,Chennai
Hakka Noodles,Chinese,119.0,71,8449.0,60.0,2025-12-25,Bangalore
Hakka Noodles,Chinese,129.0,72,9288.0,60.0,2025-12-25,Mumbai
Hakka Noodles,Chinese,139.0,83,11537.0,60.0,2025-12-25,Delhi
Hakka Noodles,Chinese,109.0,94,10246.0,60.0,2025-12-25,Hyderabad
Hakka Noodles,Chinese,129.0,66,8514.0,60.0,2025-12-25,Pune
Salmon Sushi,Sushi,419.0,29,12151.0,220.0,2025-12-25,Chennai
Salmon Sushi,Sushi,429.0,23,9867.0,220.0,2025-12-25,Bangalore
Salmon Sushi,Sushi,429.0,17,7293.0,220.0,2025-12-25,Mumbai
Salmon Sushi,Sushi,429.0,21,9009.0,220.0,2025-12-25,Delhi
Salmon Sushi,Sushi,449.0,17,7633.0,220.0,2025-12-25,Hyderabad
Salmon Sushi,Sushi,409.0,24,9816.0,220.0,2025-12-25,Pune
Penne Alfredo,Pasta,159.0,58,9222.0,80.0,2025-12-25,Chennai
Penne Alfredo,Pasta,159.0,72,11448.0,80.0,2025-12-25,Bangalore
Penne Alfredo,Pasta,159.0,60,9540.0,80.0,2025-12-25,Mumbai
Penne Alfredo,Pasta,179.0,48,8592.0,80.0,2025-12-25,Delhi
Penne Alfredo,Pasta,159.0,65,10335.0,80.0,2025-12-25,Hyderabad
Penne Alfredo,Pasta,159.0,38,6042.0,80.0,2025-12-25,Pune
Chicken Biryani,Biryani,179.0,122,21838.0,100.0,2025-12-26,Chennai
Chicken Biryani,Biryani,209.0,104,21736.0,100.0,2025-12-26,Bangalore
Chicken Biryani,Biryani,209.0,73,15257.0,100.0,2025-12-26,Mumbai
Chicken Biryani,Biryani,199.0,118,23482.0,100.0,2025-12-26,Delhi
Chicken Biryani,Biryani,219.0,91,19929.0,100.0,2025-12-26,Hyderabad
Chicken Biryani,Biryani,209.0,87,18183.0,100.0,2025-12-26,Pune
Margherita Pizza,Pizza,259.0,84,21756.0,120.0,2025-12-26,Chennai
Margherita Pizza,Pizza,229.0,127,29083.0,120.0,2025-12-26,Bangalore
Margherita Pizza,Pizza,239.0,91,21749.0,120.0,2025-12-26,Mumbai
Margherita Pizza,Pizza,259.0,80,20720.0,120.0,2025-12-26,Delhi
Margherita Pizza,Pizza,259.0,72,18648.0,120.0,2025-12-26,Hyderabad
Margherita Pizza,Pizza,269.0,63,16947.0,120.0,2025-12-26,Pune
Veggie Burger,Burger,69.0,200,13800.0,45.0,2025-12-26,Chennai
Veggie Burger,Burger,109.0,86,9374.0,45.0,2025-12-26,Bangalore
Veggie Burger,Burger,99.0,113,11187.0,45.0,2025-12-26,Mumbai
Veggie Burger,Burger,99.0,104,10296.0,45.0,2025-12-26,Delhi
Veggie Burger,Burger,69.0,191,13179.0,45.0,2025-12-26,Hyderabad
Veggie Burger,Burger,89.0,134,11926.0,45.0,2025-12-26,Pune
Hakka Noodles,Chinese,129.0,80,10320.0,60.0,2025-12-26,Chennai
Hakka Noodles,Chinese,139.0,59,8201.0,60.0,2025-12-26,Bangalore
Hakka Noodles,Chinese,139.0,61,8479.0,60.0,2025-12-26,Mumbai
Hakka Noodles,Chinese,149.0,50,7450.0,60.0,2025-12-26,Delhi
Hakka Noodles,Chinese,149.0,55,8195.0,60.0,2025-12-26,Hyderabad
Hakka Noodles,Chinese,149.0,62,9238.0,60.0,2025-12-26,Pune
Salmon Sushi,Sushi,419.0,28,11732.0,220.0,2025-12-26,Chennai
Salmon Sushi,Sushi,439.0,21,9219.0,220.0,2025-12-26,Bangalore
Salmon Sushi,Sushi,419.0,28,11732.0,220.0,2025-12-26,Mumbai
Salmon Sushi,Sushi,429.0,29,12441.0,220.0,2025-12-26,Delhi
Salmon Sushi,Sushi,439.0,25,10975.0,220.0,2025-12-26,Hyderabad
Salmon Sushi,Sushi,439.0,31,13609.0,220.0,2025-12-26,Pune
Penne Alfredo,Pasta,149.0,55,8195.0,80.0,2025-12-26,Chennai
Penne Alfredo,Pasta,179.0,41,7339.0,80.0,2025-12-26,Bangalore
Penne Alfredo,Pasta,169.0,39,6591.0,80.0,2025-12-26,Mumbai
Penne Alfredo,Pasta,179.0,61,10919.0,80.0,2025-12-26,Delhi
Penne Alfredo,Pasta,159.0,63,10017.0,80.0,2025-12-26,Hyderabad
Penne Alfredo,Pasta,179.0,49,8771.0,80.0,2025-12-26,Pune
Chicken Biryani,Biryani,189.0,151,28539.0,100.0,2025-12-27,Chennai
Chicken Biryani,Biryani,219.0,97,21243.0,100.0,2025-12-27,Bangalore
Chicken Biryani,Biryani,219.0,159,34821.0,100.0,2025-12-27,Mumbai
Chicken Biryani,Biryani,179.0,160,28640.0,100.0,2025-12-27,Delhi
Chicken Biryani,Biryani,209.0,127,26543.0,100.0,2025-12-27,Hyderabad
Chicken Biryani,Biryani,219.0,129,28251.0,100.0,2025-12-27,Pune
Margherita Pizza,Pizza,269.0,103,27707.0,120.0,2025-12-27,Chennai
Margherita Pizza,Pizza,229.0,131,29999.0,120.0,2025-12-27,Bangalore
Margherita Pizza,Pizza,229.0,112,25648.0,120.0,2025-12-27,Mumbai
Margherita Pizza,Pizza,259.0,110,28490.0,120.0,2025-12-27,Delhi
Margherita Pizza,Pizza,239.0,151,36089.0,120.0,2025-12-27,Hyderabad
Margherita Pizza,Pizza,259.0,124,32116.0,120.0,2025-12-27,Pune
Veggie Burger,Burger,79.0,247,19513.0,45.0,2025-12-27,Chennai
Veggie Burger,Burger,69.0,220,15180.0,45.0,2025-12-27,Bangalore
Veggie Burger,Burger,89.0,146,12994.0,45.0,2025-12-27,Mumbai
Veggie Burger,Burger,99.0,146,14454.0,45.0,2025-12-27,Delhi
Veggie Burger,Burger,89.0,172,15308.0,45.0,2025-12-27,Hyderabad
Veggie Burger,Burger,79.0,232,18328.0,45.0,2025-12-27,Pune
Hakka Noodles,Chinese,139.0,63,8757.0,60.0,2025-12-27,Chennai
Hakka Noodles,Chinese,129.0,113,14577.0,60.0,2025-12-27,Bangalore
Hakka Noodles,Chinese,129.0,90,11610.0,60.0,2025-12-27,Mumbai
Hakka Noodles,Chinese,139.0,79,10981.0,60.0,2025-12-27,Delhi
Hakka Noodles,Chinese,129.0,78,10062.0,60.0,2025-12-27,Hyderabad
Hakka Noodles,Chinese,139.0,64,8896.0,60.0,2025-12-27,Pune
Salmon Sushi,Sushi,429.0,37,15873.0,220.0,2025-12-27,Chennai
Salmon Sushi,Sushi,409.0,34,13906.0,220.0,2025-12-27,Bangalore
Salmon Sushi,Sushi,439.0,26,11414.0,220.0,2025-12-27,Mumbai
Salmon Sushi,Sushi,409.0,27,11043.0,220.0,2025-12-27,Delhi
Salmon Sushi,Sushi,449.0,30,13470.0,220.0,2025-12-27,Hyderabad
Salmon Sushi,Sushi,409.0,42,17178.0,220.0,2025-12-27,Pune
Penne Alfredo,Pasta,169.0,68,11492.0,80.0,2025-12-27,Chennai
Penne Alfredo,Pasta,159.0,59,9381.0,80.0,2025-12-27,Bangalore
Penne Alfredo,Pasta,149.0,80,11920.0,80.0,2025-12-27,Mumbai
Penne Alfredo,Pasta,149.0,80,11920.0,80.0,2025-12-27,Delhi
Penne Alfredo,Pasta,149.0,49,7301.0,80.0,2025-12-27,Hyderabad
Penne Alfredo,Pasta,159.0,76,12084.0,80.0,2025-12-27,Pune
Chicken Biryani,Biryani,189.0,152,28728.0,100.0,2025-12-28,Chennai
Chicken Biryani,Biryani,179.0,188,33652.0,100.0,2025-12-28,Bangalore
Chicken Biryani,Biryani,219.0,161,35259.0,100.0,2025-12-28,Mumbai
Chicken Biryani,Biryani,189.0,184,34776.0,100.0,2025-12-28,Delhi
Chicken Biryani,Biryani,189.0,151,28539.0,100.0,2025-12-28,Hyderabad
Chicken Biryani,Biryani,189.0,131,24759.0,100.0,2025-12-28,Pune
Margherita Pizza,Pizza,259.0,155,40145.0,120.0,2025-12-28,Chennai
Margherita Pizza,Pizza,229.0,139,31831.0,120.0,2025-12-28,Bangalore
Margherita Pizza,Pizza,269.0,105,28245.0,120.0,2025-12-28,Mumbai
Margherita Pizza,Pizza,239.0,127,30353.0,120.0,2025-12-28,Delhi
Margherita Pizza,Pizza,259.0,115,29785.0,120.0,2025-12-28,Hyderabad
Margherita Pizza,Pizza,249.0,117,29133.0,120.0,2025-12-28,Pune
Veggie Burger,Burger,89.0,169,15041.0,45.0,2025-12-28,Chennai
Veggie Burger,Burger,79.0,199,15721.0,45.0,2025-12-28,Bangalore
Veggie Burger,Burger,109.0,142,15478.0,45.0,2025-12-28,Mumbai
Veggie Burger,Burger,109.0,131,14279.0,45.0,2025-12-28,Delhi
Veggie Burger,Burger,69.0,230,15870.0,45.0,2025-12-28,Hyderabad
Veggie Burger,Burger,79.0,220,17380.0,45.0,2025-12-28,Pune
Hakka Noodles,Chinese,129.0,96,12384.0,60.0,2025-12-28,Chennai
Hakka Noodles,Chinese,109.0,147,16023.0,60.0,2025-12-28,Bangalore
Hakka Noodles,Chinese,149.0,51,7599.0,60.0,2025-12-28,Mumbai
Hakka Noodles,Chinese,109.0,140,15260.0,60.0,2025-12-28,Delhi
Hakka Noodles,Chinese,129.0,119,15351.0,60.0,2025-12-28,Hyderabad
Hakka Noodles,Chinese,149.0,59,8791.0,60.0,2025-12-28,Pune
Salmon Sushi,Sushi,439.0,33,14487.0,220.0,2025-12-28,Chennai
Salmon Sushi,Sushi,439.0,33,14487.0,220.0,2025-12-28,Bangalore
Salmon Sushi,Sushi,419.0,28,11732.0,220.0,2025-12-28,Mumbai
Salmon Sushi,Sushi,409.0,32,13088.0,220.0,2025-12-28,Delhi
Salmon Sushi,Sushi,449.0,29,13021.0,220.0,2025-12-28,Hyderabad
